step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2191,150846,4382,0.031457710415480296,1.0,1.0
2192,150912,4384,0.07892058465710151,1.0,1.0
2193,150994,4386,0.014140051676118048,1.0,1.0
2194,151060,4388,0.028387083625683828,1.0,1.0
2195,151142,4390,0.02669737766881284,1.0,1.0
2196,151208,4392,0.07922040293128557,1.0,1.0
2197,151274,4394,0.04473311856102207,1.0,1.0
2198,151356,4396,0.01890979356820552,1.0,1.0
2199,151422,4398,0.02918984748618194,1.0,1.0
2200,151488,4400,0.030136193417240744,1.0,1.0
2201,151538,4402,0.06212636241167763,1.0,1.0
2202,151620,4404,0.021547088402153632,1.0,1.0
2203,151702,4406,0.022187935759124536,1.0,1.0
2204,151784,4408,0.02751043382137411,1.0,1.0
2205,151866,4410,0.01992158391576073,1.0,1.0
2206,151932,4412,0.024354188266912935,1.0,1.0
2207,151982,4414,0.06156661082142273,1.0,1.0
2208,152048,4416,0.05496834766948933,1.0,1.0
2209,152130,4418,0.03428057573065744,1.0,1.0
2210,152180,4420,0.05337612269238624,1.0,1.0
2211,152246,4422,0.04123860665361372,1.0,1.0
2212,152312,4424,0.028880843372265864,1.0,1.0
2213,152362,4426,0.05187313033532775,1.0,1.0
2214,152428,4428,0.03525800349843742,1.0,1.0
2215,152494,4430,0.022946954791119946,1.0,1.0
2216,152576,4432,0.03905530950537835,1.0,1.0
2217,152642,4434,0.029806480011010276,1.0,1.0
2218,152740,4436,0.021323430040338088,1.0,1.0
2219,152822,4438,0.07849119759625064,1.0,1.0
2220,152888,4440,0.023456938023694286,1.0,1.0
2221,152954,4442,0.020885076294082695,1.0,1.0
2222,153004,4444,0.05339361548524194,1.0,1.0
2223,153086,4446,0.03312274569209027,1.0,1.0
2224,153152,4448,0.03162437338168331,1.0,1.0
2225,153218,4450,0.03194848362195568,1.0,1.0
2226,153300,4452,0.030917611831249414,1.0,1.0
2227,153366,4454,0.05556161540404504,1.0,1.0
2228,153432,4456,0.03584554761245809,1.0,1.0
2229,153498,4458,0.02928341439669198,1.0,1.0
2230,153564,4460,0.04505972818927515,1.0,1.0
2231,153630,4462,0.07280858702625835,1.0,1.0
2232,153696,4464,0.03458686434453533,1.0,1.0
2233,153778,4466,0.01458713773526828,1.0,1.0
2234,153844,4468,0.020086324440708837,1.0,1.0
2235,153894,4470,0.0823599060080019,1.0,1.0
2236,153960,4472,0.081490510251239,1.0,1.0
2237,154010,4474,0.06957252671673238,1.0,1.0
2238,154076,4476,0.025754919333077456,1.0,1.0
2239,154126,4478,0.04554000432815671,1.0,1.0
2240,154192,4480,0.03511580685400833,1.0,1.0
2241,154274,4482,0.025713359052039808,1.0,1.0
2242,154340,4484,0.048627677527150415,1.0,1.0
2243,154406,4486,0.04610090826889297,1.0,1.0
2244,154472,4488,0.06188889525210221,1.0,1.0
2245,154554,4490,0.032058704079667384,1.0,1.0
2246,154620,4492,0.03868207769456303,1.0,1.0
2247,154686,4494,0.06272525968376425,1.0,1.0
2248,154752,4496,0.055432023018236624,1.0,1.0
2249,154818,4498,0.029984544983440033,1.0,1.0
2250,154884,4500,0.03534899085882692,1.0,1.0
2251,154966,4502,0.02377155746436284,1.0,1.0
2252,155048,4504,0.0371629622069721,1.0,1.0
2253,155130,4506,0.03195650350608066,1.0,1.0
2254,155180,4508,0.08175610383114952,1.0,1.0
2255,155246,4510,0.028418321294013497,1.0,1.0
2256,155312,4512,0.5631226734558282,0.5,0.875
2257,155378,4514,0.032276906226186196,1.0,1.0
2258,155428,4516,0.041989519509327285,1.0,1.0
2259,155478,4518,0.05718194147718633,1.0,1.0
2260,155528,4520,0.05173719489100043,1.0,1.0
2261,155594,4522,0.043504411237340744,1.0,1.0
2262,155660,4524,0.04107158592168628,1.0,1.0
2263,155710,4526,0.04856277352647259,1.0,1.0
2264,155776,4528,0.038680848892227185,1.0,1.0
2265,155858,4530,0.019431353417404616,1.0,1.0
2266,155924,4532,0.03053641489847507,1.0,1.0
2267,155990,4534,0.027821490869355262,1.0,1.0
2268,156056,4536,0.034779766681585,1.0,1.0
2269,156122,4538,0.03206284961372799,1.0,1.0
2270,156188,4540,0.04315427257798028,1.0,1.0
2271,156254,4542,0.03995915120962983,1.0,1.0
2272,156320,4544,0.023973068323095648,1.0,1.0
2273,156386,4546,0.025962997520429097,1.0,1.0
2274,156436,4548,0.055541757355523684,1.0,1.0
2275,156518,4550,0.053679151307592154,1.0,1.0
2276,156600,4552,0.047686484553715866,1.0,1.0
2277,156682,4554,0.07082772947489999,1.0,1.0
2278,156732,4556,0.04404293440146911,1.0,1.0
2279,156814,4558,0.03418155839740443,1.0,1.0
2280,156896,4560,0.0314234594920271,1.0,1.0
2281,156978,4562,0.025348851699182225,1.0,1.0
2282,157044,4564,0.038669004683745234,1.0,1.0
2283,157126,4566,0.02318972176891137,1.0,1.0
2284,157192,4568,0.02837697643612596,1.0,1.0
2285,157274,4570,0.046334300256589286,1.0,1.0
2286,157356,4572,0.03216329797217391,1.0,1.0
2287,157422,4574,0.039849446791811266,1.0,1.0
2288,157488,4576,0.04960181846682641,1.0,1.0
2289,157554,4578,0.053264082075361194,1.0,1.0
2290,157620,4580,0.03391874096554655,1.0,1.0
2291,157702,4582,0.02116890273831242,1.0,1.0
2292,157768,4584,0.06483720654588497,1.0,1.0
2293,157850,4586,0.036072836585869655,1.0,1.0
2294,157900,4588,0.033625292785297724,1.0,1.0
2295,157966,4590,0.028888580108169082,1.0,1.0
2296,158048,4592,0.03670958628854025,1.0,1.0
2297,158130,4594,0.08192515638552415,1.0,1.0
2298,158212,4596,0.027007961658528888,1.0,1.0
2299,158278,4598,0.03067151679149216,1.0,1.0
2300,158344,4600,0.03521241881840864,1.0,1.0
2301,158426,4602,0.03547976746724345,1.0,1.0
2302,158492,4604,0.03170134373852229,1.0,1.0
2303,158558,4606,0.028896302111047545,1.0,1.0
2304,158624,4608,0.04639529810849008,1.0,1.0
2305,158690,4610,0.027150541594624048,1.0,1.0
2306,158740,4612,0.050032000648162274,1.0,1.0
2307,158790,4614,0.051600741470091784,1.0,1.0
2308,158856,4616,0.02923244388100965,1.0,1.0
2309,158922,4618,0.023675245198067386,1.0,1.0
2310,158988,4620,0.028605304889658047,1.0,1.0
2311,159038,4622,0.057926902418613695,1.0,1.0
2312,159120,4624,0.06762525995198934,1.0,1.0
2313,159170,4626,0.0410797553337801,1.0,1.0
2314,159236,4628,0.023713418534933653,1.0,1.0
2315,159302,4630,0.025451671269718902,1.0,1.0
2316,159368,4632,0.031371304656095236,1.0,1.0
2317,159450,4634,0.024662111220877067,1.0,1.0
2318,159500,4636,0.11495349121880839,1.0,1.0
2319,159582,4638,0.044288389487981875,1.0,1.0
2320,159648,4640,0.027484199435076163,1.0,1.0
2321,159698,4642,0.12086299537198146,1.0,1.0
2322,159748,4644,0.05502468223941246,1.0,1.0
2323,159814,4646,0.05080565909645301,1.0,1.0
2324,159896,4648,0.027055472030939814,1.0,1.0
2325,159962,4650,0.02208042954779881,1.0,1.0
2326,160028,4652,0.0324584203799152,1.0,1.0
2327,160110,4654,0.04154859227055777,1.0,1.0
2328,160192,4656,0.04482354623753494,1.0,1.0
2329,160258,4658,0.03176657432236425,1.0,1.0
2330,160340,4660,0.0392458547319313,1.0,1.0
2331,160422,4662,0.1056663476995543,0.5,0.9333333333333333
2332,160488,4664,0.052212637736303115,1.0,1.0
2333,160570,4666,0.029645578802071387,1.0,1.0
2334,160636,4668,0.032668508372453435,1.0,1.0
2335,160702,4670,0.05445115317315667,1.0,1.0
2336,160768,4672,0.055615800226491485,1.0,1.0
2337,160850,4674,0.030182154197687227,1.0,1.0
2338,160932,4676,0.02450345145028166,1.0,1.0
2339,160998,4678,0.029839049408821518,1.0,1.0
2340,161064,4680,0.04657032080505808,1.0,1.0
2341,161146,4682,0.020330062239104836,1.0,1.0
2342,161212,4684,0.06141766537606742,1.0,1.0
2343,161294,4686,0.018564184935695494,1.0,1.0
2344,161360,4688,0.03837727445861497,1.0,1.0
2345,161426,4690,0.038001531027461025,1.0,1.0
2346,161492,4692,0.03721059167118277,1.0,1.0
2347,161558,4694,0.060494092970330364,1.0,1.0
2348,161608,4696,0.06048957634357232,1.0,1.0
2349,161690,4698,0.030202930913663696,1.0,1.0
2350,161740,4700,0.0711345134755959,1.0,1.0
2351,161790,4702,0.05361301732793678,1.0,1.0
2352,161856,4704,0.034381712358251805,1.0,1.0
2353,161938,4706,0.032606807549937854,1.0,1.0
2354,162020,4708,0.020776048045004672,1.0,1.0
2355,162086,4710,0.03800159627800021,1.0,1.0
2356,162152,4712,0.03244892161855759,1.0,1.0
2357,162234,4714,0.013364211758435296,1.0,1.0
2358,162316,4716,0.06517250616774213,1.0,1.0
2359,162382,4718,0.043022886165107896,1.0,1.0
2360,162448,4720,0.049600077163424995,1.0,1.0
2361,162514,4722,0.03333571412131989,1.0,1.0
2362,162580,4724,0.05255268715685926,1.0,1.0
2363,162646,4726,0.03152765167927103,1.0,1.0
2364,162728,4728,0.04770346107333921,1.0,1.0
2365,162810,4730,0.06491527781350133,1.0,1.0
2366,162876,4732,0.05412258167901901,1.0,1.0
2367,162942,4734,0.02160730436225649,1.0,1.0
2368,163008,4736,0.03372514015747052,1.0,1.0
2369,163090,4738,0.017100362350890744,1.0,1.0
2370,163156,4740,0.045192834337510854,1.0,1.0
2371,163238,4742,0.02936027979020637,1.0,1.0
2372,163320,4744,0.022064185242944602,1.0,1.0
2373,163386,4746,0.032920815070156095,1.0,1.0
2374,163452,4748,0.04028802404014087,1.0,1.0
2375,163534,4750,0.020587927835981467,1.0,1.0
2376,163600,4752,0.02202525546295564,1.0,1.0
2377,163666,4754,0.0391102128738126,1.0,1.0
2378,163716,4756,0.054936552208024625,1.0,1.0
2379,163782,4758,0.05610742671774563,1.0,1.0
2380,163832,4760,0.039525297315195,1.0,1.0
2381,163914,4762,0.04025640472121864,1.0,1.0
2382,163996,4764,0.023773915279547104,1.0,1.0
2383,164062,4766,0.049889300064510415,1.0,1.0
2384,164128,4768,0.03668769654203597,1.0,1.0
2385,164194,4770,0.038711262969360234,1.0,1.0
2386,164260,4772,0.02920001960640928,1.0,1.0
2387,164326,4774,0.028677113160417766,1.0,1.0
2388,164392,4776,0.039596353603559606,1.0,1.0
2389,164474,4778,0.02498744178861454,1.0,1.0
2390,164540,4780,0.041500768293865245,1.0,1.0
2391,164622,4782,0.020096431995573278,1.0,1.0
2392,164704,4784,0.014770459522067653,1.0,1.0
2393,164786,4786,0.049867354109984954,1.0,1.0
2394,164836,4788,0.04060208319272316,1.0,1.0
2395,164918,4790,0.025467384315576568,1.0,1.0
2396,164984,4792,0.036310150429352324,1.0,1.0
2397,165050,4794,0.02677165137742516,1.0,1.0
2398,165132,4796,0.02547689592576461,1.0,1.0
2399,165214,4798,0.025020098182802784,1.0,1.0
2400,165280,4800,0.027273746456785552,1.0,1.0
2401,165346,4802,0.04130589134754832,1.0,1.0
2402,165412,4804,0.04070494432235612,1.0,1.0
2403,165494,4806,0.04354656535614663,1.0,1.0
2404,165560,4808,0.033456705138442545,1.0,1.0
2405,165626,4810,0.037849345522068804,1.0,1.0
2406,165692,4812,0.02251523687517465,1.0,1.0
2407,165758,4814,0.030216136627746342,1.0,1.0
2408,165824,4816,0.039972699072114724,1.0,1.0
2409,165906,4818,0.05908448857702638,1.0,1.0
2410,165972,4820,0.028058032173945653,1.0,1.0
2411,166054,4822,0.0190635051776647,1.0,1.0
2412,166120,4824,0.034378985147971976,1.0,1.0
2413,166202,4826,0.03987706096861899,1.0,1.0
2414,166268,4828,0.03662338467138789,1.0,1.0
2415,166334,4830,0.06154439372100008,1.0,1.0
2416,166384,4832,0.04726414791175291,1.0,1.0
2417,166466,4834,0.01826068288508182,1.0,1.0
2418,166548,4836,0.04219389422748265,1.0,1.0
2419,166614,4838,0.04463833393471797,1.0,1.0
2420,166680,4840,0.03129498241458872,1.0,1.0
2421,166746,4842,0.06853581632748558,1.0,1.0
2422,166828,4844,0.022131233241912723,1.0,1.0
2423,166894,4846,0.04984363532071141,1.0,1.0
2424,166960,4848,0.03410866943106239,1.0,1.0
2425,167042,4850,0.020158818950622076,1.0,1.0
2426,167108,4852,0.022913348511864485,1.0,1.0
2427,167190,4854,0.028864153793328844,1.0,1.0
2428,167256,4856,0.029024917951594963,1.0,1.0
2429,167338,4858,0.020960270287495746,1.0,1.0
2430,167404,4860,0.025632221398439726,1.0,1.0
2431,167486,4862,0.024812136574393122,1.0,1.0
2432,167568,4864,0.03914630586686226,1.0,1.0
2433,167634,4866,0.02195789545206206,1.0,1.0
2434,167700,4868,0.04077715417934931,1.0,1.0
2435,167782,4870,0.030698235618234232,1.0,1.0
2436,167848,4872,0.037468274961997367,1.0,1.0
2437,167898,4874,0.02959911456455876,1.0,1.0
2438,167964,4876,0.044216136610028524,1.0,1.0
2439,168030,4878,0.02401638315298254,1.0,1.0
2440,168096,4880,0.03761697159235986,1.0,1.0
2441,168178,4882,0.02381942019633875,1.0,1.0
2442,168244,4884,0.018653409488183257,1.0,1.0
2443,168310,4886,0.04555142824659577,1.0,1.0
2444,168360,4888,0.03170184749070113,1.0,1.0
2445,168426,4890,0.03445097598105771,1.0,1.0
2446,168492,4892,0.22340244375864307,0.5,0.9
2447,168558,4894,0.027621207522621205,1.0,1.0
2448,168624,4896,0.07310517421227107,1.0,1.0
2449,168690,4898,0.015215842665247337,1.0,1.0
2450,168756,4900,0.02414046847087495,1.0,1.0
2451,168806,4902,0.051855557342568664,1.0,1.0
2452,168872,4904,0.0495283217823617,1.0,1.0
2453,168938,4906,0.07223234043775442,1.0,1.0
2454,169004,4908,0.0398624972646985,1.0,1.0
2455,169070,4910,0.03270879168839951,1.0,1.0
2456,169120,4912,0.09370775275520749,1.0,1.0
2457,169186,4914,0.02948567104259663,1.0,1.0
2458,169268,4916,0.028695307733432963,1.0,1.0
2459,169334,4918,0.04459357882964028,1.0,1.0
2460,169400,4920,0.02878819949520164,1.0,1.0
2461,169482,4922,0.031015612739468103,1.0,1.0
2462,169532,4924,0.06905666542831793,1.0,1.0
2463,169598,4926,0.03125200982471532,1.0,1.0
2464,169680,4928,0.016412808536536976,1.0,1.0
2465,169762,4930,0.03825306293049139,1.0,1.0
2466,169844,4932,0.025889113889565184,1.0,1.0
2467,169910,4934,0.06501102810943529,1.0,1.0
2468,169992,4936,0.02098767607782236,1.0,1.0
2469,170074,4938,0.02930243514008144,1.0,1.0
2470,170156,4940,0.02261990301240516,1.0,1.0
2471,170254,4942,0.020732955113573672,1.0,1.0
2472,170336,4944,0.024570670706996187,1.0,1.0
2473,170418,4946,0.015695154404066648,1.0,1.0
2474,170484,4948,0.029705940720220574,1.0,1.0
2475,170550,4950,0.02784654971127587,1.0,1.0
2476,170616,4952,0.03438640175346195,1.0,1.0
2477,170666,4954,0.0373493810405743,1.0,1.0
2478,170732,4956,0.05224233738049646,1.0,1.0
2479,170798,4958,0.02177146921086397,1.0,1.0
2480,170848,4960,0.035914834585520104,1.0,1.0
2481,170914,4962,0.044286254381127724,1.0,1.0
2482,170980,4964,0.04098634830854078,1.0,1.0
2483,171046,4966,0.046774659884047325,1.0,1.0
2484,171112,4968,0.04252616769153206,1.0,1.0
2485,171178,4970,0.02355753856985445,1.0,1.0
2486,171244,4972,0.04067921950287677,1.0,1.0
2487,171326,4974,0.01914994971617983,1.0,1.0
2488,171392,4976,0.08295337613870984,1.0,1.0
2489,171458,4978,0.030941008883822632,1.0,1.0
2490,171540,4980,0.03313303903095129,1.0,1.0
2491,171622,4982,0.026880681953114098,1.0,1.0
2492,171688,4984,0.03229298729659545,1.0,1.0
2493,171754,4986,0.05565301551977911,1.0,1.0
2494,171836,4988,0.024639008591755922,1.0,1.0
2495,171902,4990,0.025055790242965517,1.0,1.0
2496,171968,4992,0.05058185848477983,1.0,1.0
2497,172034,4994,0.052989072844158436,1.0,1.0
2498,172100,4996,0.02131621443221867,1.0,1.0
2499,172166,4998,0.05719138314022305,1.0,1.0
2500,172216,5000,0.10260787410627853,1.0,1.0
2501,172282,5002,0.037377041502386944,1.0,1.0
2502,172348,5004,0.023598714599270255,1.0,1.0
2503,172430,5006,0.031236641669276005,1.0,1.0
2504,172480,5008,0.06326167596355106,1.0,1.0
2505,172530,5010,0.04093404885217395,1.0,1.0
2506,172612,5012,0.03411578801209082,1.0,1.0
2507,172694,5014,0.020620803444937223,1.0,1.0
2508,172776,5016,0.018117158894264237,1.0,1.0
2509,172826,5018,0.036832487721518176,1.0,1.0
2510,172892,5020,0.04334997576468909,1.0,1.0
2511,172974,5022,0.05508507345280137,1.0,1.0
2512,173040,5024,0.0466690905397547,1.0,1.0
2513,173122,5026,0.03360714015415312,1.0,1.0
2514,173188,5028,0.025137108476776148,1.0,1.0
2515,173238,5030,0.07152270238707696,1.0,1.0
2516,173304,5032,0.029454741895208695,1.0,1.0
2517,173354,5034,0.037912502406828946,1.0,1.0
2518,173436,5036,0.022243994714855973,1.0,1.0
2519,173502,5038,0.05171481572611918,1.0,1.0
2520,173568,5040,0.02460788806113463,1.0,1.0
2521,173634,5042,0.08153818658736608,1.0,1.0
2522,173700,5044,0.025533900329812956,1.0,1.0
2523,173766,5046,0.03742904353913406,1.0,1.0
2524,173832,5048,0.03566973387276047,1.0,1.0
2525,173898,5050,0.03201344438155665,1.0,1.0
2526,173964,5052,0.03929429084287986,1.0,1.0
2527,174030,5054,0.025746692508930826,1.0,1.0
2528,174096,5056,0.02532423045120673,1.0,1.0
2529,174178,5058,0.01783576986411575,1.0,1.0
2530,174244,5060,0.021188368690940963,1.0,1.0
2531,174294,5062,0.045044672422544535,1.0,1.0
2532,174360,5064,0.03229542552305165,1.0,1.0
2533,174410,5066,0.04983183641563449,1.0,1.0
2534,174476,5068,0.04363142786985902,1.0,1.0
2535,174542,5070,0.025202029810034256,1.0,1.0
2536,174608,5072,0.029628823832570903,1.0,1.0
2537,174690,5074,0.029843908161898837,1.0,1.0
2538,174772,5076,0.049130244463589115,1.0,1.0
2539,174822,5078,0.04817501404216956,1.0,1.0
2540,174888,5080,0.03295735777782199,1.0,1.0
2541,174970,5082,0.030562241444803784,1.0,1.0
2542,175036,5084,0.03145356848494822,1.0,1.0
2543,175086,5086,0.06045452204019574,1.0,1.0
2544,175152,5088,0.02559787066623489,1.0,1.0
2545,175218,5090,0.026668541828371767,1.0,1.0
2546,175300,5092,0.02584034076105393,1.0,1.0
2547,175382,5094,0.020504824583867178,1.0,1.0
2548,175464,5096,0.03362841999346866,1.0,1.0
2549,175562,5098,0.08545515658732383,1.0,1.0
2550,175628,5100,0.02060815395147473,1.0,1.0
2551,175710,5102,0.018826133735576,1.0,1.0
2552,175792,5104,0.02288195291068078,1.0,1.0
2553,175858,5106,0.04264088281963248,1.0,1.0
2554,175908,5108,0.03294472628825058,1.0,1.0
2555,175990,5110,0.026684894619458534,1.0,1.0
2556,176056,5112,0.04255210395468775,1.0,1.0
2557,176138,5114,0.018615321641887023,1.0,1.0
2558,176188,5116,0.036375174414919796,1.0,1.0
2559,176254,5118,0.05398180483529172,1.0,1.0
2560,176352,5120,0.02416203215580177,1.0,1.0
2561,176434,5122,0.025892195019365082,1.0,1.0
2562,176500,5124,0.038280095981464514,1.0,1.0
2563,176566,5126,0.041007273620213884,1.0,1.0
2564,176648,5128,0.031169542556963283,1.0,1.0
2565,176714,5130,0.03975224838729669,1.0,1.0
2566,176796,5132,0.016127963820915737,1.0,1.0
2567,176862,5134,0.07237676982894939,1.0,1.0
2568,176928,5136,0.034240373003087396,1.0,1.0
2569,176994,5138,0.05188424460267025,1.0,1.0
2570,177044,5140,0.03726724981132464,1.0,1.0
2571,177094,5142,0.052960596096567746,1.0,1.0
2572,177192,5144,0.021149818073450982,1.0,1.0
2573,177258,5146,0.03603329773074524,1.0,1.0
2574,177340,5148,0.025243496721786836,1.0,1.0
2575,177390,5150,0.04738732543248355,1.0,1.0
2576,177472,5152,0.02755853158379437,1.0,1.0
2577,177538,5154,0.028198862876163133,1.0,1.0
2578,177604,5156,0.04628150297191667,1.0,1.0
2579,177686,5158,0.052062902666642985,1.0,1.0
2580,177752,5160,0.028553994991016074,1.0,1.0
2581,177818,5162,0.025029166744105425,1.0,1.0
2582,177884,5164,0.03218925308184849,1.0,1.0
2583,177966,5166,0.04296811237704667,1.0,1.0
2584,178032,5168,0.028978022656375304,1.0,1.0
2585,178098,5170,0.08268030122622677,1.0,1.0
2586,178180,5172,0.027820120485814143,1.0,1.0
2587,178246,5174,0.04568199234210866,1.0,1.0
2588,178312,5176,0.08236881581637392,1.0,1.0
2589,178378,5178,0.03802229140137818,1.0,1.0
2590,178444,5180,0.021865795734865932,1.0,1.0
2591,178510,5182,0.06202781750486395,1.0,1.0
2592,178592,5184,0.027482325423046638,1.0,1.0
2593,178642,5186,0.09654440479168659,1.0,1.0
2594,178708,5188,0.034178546990483845,1.0,1.0
2595,178774,5190,0.03947415692409417,1.0,1.0
2596,178856,5192,0.023442223720464027,1.0,1.0
2597,178922,5194,0.03309477741855687,1.0,1.0
2598,179004,5196,0.025921432538479967,1.0,1.0
2599,179054,5198,0.031038002777355213,1.0,1.0
2600,179120,5200,0.03804663326891937,1.0,1.0
2601,179202,5202,0.03463359678509449,1.0,1.0
2602,179268,5204,0.028729164453567123,1.0,1.0
2603,179318,5206,0.04166893759297779,1.0,1.0
2604,179400,5208,0.026124072442402023,1.0,1.0
2605,179482,5210,0.02696564338861624,1.0,1.0
2606,179548,5212,0.02295376292571256,1.0,1.0
2607,179630,5214,0.02653155493353651,1.0,1.0
2608,179696,5216,0.031091376249761285,1.0,1.0
2609,179778,5218,0.021893626826289075,1.0,1.0
2610,179828,5220,0.03700823711288,1.0,1.0
2611,179894,5222,0.05112661466870643,1.0,1.0
2612,179976,5224,0.0471249715751209,1.0,1.0
2613,180058,5226,0.0172387609104295,1.0,1.0
2614,180124,5228,0.05981742965458845,1.0,1.0
2615,180190,5230,0.021866198909027683,1.0,1.0
2616,180256,5232,0.037640758132170854,1.0,1.0
2617,180322,5234,0.04552511576047351,1.0,1.0
2618,180388,5236,0.02737937159294295,1.0,1.0
2619,180454,5238,0.03982318091298409,1.0,1.0
2620,180504,5240,0.04473226394321722,1.0,1.0
2621,180570,5242,0.11036553901621922,1.0,1.0
2622,180620,5244,0.06220737769477793,1.0,1.0
2623,180702,5246,0.044701052850657896,1.0,1.0
2624,180784,5248,0.025217561790073728,1.0,1.0
2625,180850,5250,0.03396186036820233,1.0,1.0
2626,180916,5252,0.027695244885926056,1.0,1.0
2627,180998,5254,0.02009257786904598,1.0,1.0
2628,181064,5256,0.044358268803639286,1.0,1.0
2629,181114,5258,0.04092373127564315,1.0,1.0
2630,181180,5260,0.0782832200109979,1.0,1.0
2631,181246,5262,0.020684786135444007,1.0,1.0
2632,181312,5264,0.04655663190369897,1.0,1.0
2633,181378,5266,0.04189244313397609,1.0,1.0
2634,181460,5268,0.019901484222984607,1.0,1.0
2635,181510,5270,0.027725456129302967,1.0,1.0
2636,181576,5272,0.026430105947330994,1.0,1.0
2637,181642,5274,0.02856423479766335,1.0,1.0
2638,181724,5276,0.015925215428366467,1.0,1.0
2639,181790,5278,0.03170770833375389,1.0,1.0
2640,181856,5280,0.04594768382581704,1.0,1.0
2641,181906,5282,0.033518601782140674,1.0,1.0
2642,181972,5284,0.04578914441861124,1.0,1.0
2643,182038,5286,0.02994189364754867,1.0,1.0
2644,182088,5288,0.052673994474447795,1.0,1.0
2645,182154,5290,0.03091405682526993,1.0,1.0
2646,182204,5292,0.0732475421192647,1.0,1.0
2647,182286,5294,0.04896626491486078,1.0,1.0
2648,182352,5296,0.051086426681465014,1.0,1.0
2649,182418,5298,0.024203648272487444,1.0,1.0
2650,182468,5300,0.039104121363558876,1.0,1.0
2651,182534,5302,0.05945455205144831,1.0,1.0
2652,182600,5304,0.028424673858759422,1.0,1.0
2653,182650,5306,0.068045589032594,1.0,1.0
2654,182716,5308,0.0540476097677789,1.0,1.0
2655,182782,5310,0.03157901023549026,1.0,1.0
2656,182848,5312,0.02878755720429509,1.0,1.0
2657,182914,5314,0.03712899080676096,1.0,1.0
2658,182996,5316,0.024613971574509147,1.0,1.0
2659,183078,5318,0.02347157999836071,1.0,1.0
2660,183160,5320,0.035531373265472226,1.0,1.0
2661,183242,5322,0.040279272783624656,1.0,1.0
2662,183308,5324,0.03618034366734429,1.0,1.0
2663,183374,5326,0.08789568468678201,1.0,1.0
2664,183440,5328,0.034210955357423245,1.0,1.0
2665,183490,5330,0.050686341768329625,1.0,1.0
2666,183572,5332,0.01724523251882971,1.0,1.0
2667,183638,5334,0.02688892910179859,1.0,1.0
2668,183688,5336,0.056293572633991096,1.0,1.0
2669,183738,5338,0.05793296884909029,1.0,1.0
2670,183788,5340,0.0853355582223711,1.0,1.0
2671,183870,5342,0.021981844850679375,1.0,1.0
2672,183952,5344,0.017607247657574838,1.0,1.0
2673,184034,5346,0.020987080314485103,1.0,1.0
2674,184100,5348,0.035622633839599696,1.0,1.0
2675,184150,5350,0.03715118338922139,1.0,1.0
2676,184216,5352,0.03619453384704427,1.0,1.0
2677,184298,5354,0.01767007466941351,1.0,1.0
2678,184364,5356,0.04033680951557415,1.0,1.0
2679,184430,5358,0.041337384869154725,1.0,1.0
2680,184496,5360,0.024423011363396665,1.0,1.0
2681,184562,5362,0.03462130891086761,1.0,1.0
2682,184644,5364,0.04414303892507516,1.0,1.0
2683,184710,5366,0.04608813315905743,1.0,1.0
2684,184776,5368,0.04894662956324801,1.0,1.0
2685,184842,5370,0.04286017018181135,1.0,1.0
2686,184924,5372,0.056942144370616156,1.0,1.0
2687,185006,5374,0.020677206081381454,1.0,1.0
2688,185056,5376,0.04719781779309642,1.0,1.0
2689,185106,5378,0.03520546965215512,1.0,1.0
2690,185172,5380,0.04719746276515516,1.0,1.0
2691,185238,5382,0.08301256608441161,1.0,1.0
2692,185320,5384,0.0144152121386486,1.0,1.0
2693,185370,5386,0.0542578703447101,1.0,1.0
2694,185436,5388,0.03186397286818292,1.0,1.0
2695,185518,5390,0.016919160885338586,1.0,1.0
2696,185584,5392,0.03029079120123002,1.0,1.0
2697,185634,5394,0.04649949997308056,1.0,1.0
2698,185700,5396,0.03311970823387607,1.0,1.0
2699,185766,5398,0.04866724147466327,1.0,1.0
2700,185848,5400,0.02161253487549285,1.0,1.0
2701,185914,5402,0.06853703792891898,1.0,1.0
2702,185996,5404,0.04018874885973389,1.0,1.0
2703,186062,5406,0.019935997137920537,1.0,1.0
2704,186144,5408,0.021984637423372567,1.0,1.0
2705,186194,5410,0.03355464785417534,1.0,1.0
2706,186260,5412,0.024634915995599554,1.0,1.0
2707,186342,5414,0.035719489494757575,1.0,1.0
2708,186408,5416,0.02469234268143152,1.0,1.0
2709,186458,5418,0.04174929165945496,1.0,1.0
2710,186540,5420,0.03540763795525163,1.0,1.0
2711,186590,5422,0.046325750789116195,1.0,1.0
2712,186640,5424,0.11236008995224132,1.0,1.0
2713,186706,5426,0.036201968579653965,1.0,1.0
2714,186788,5428,0.020406343772029913,1.0,1.0
2715,186854,5430,0.07305804247329598,1.0,1.0
2716,186936,5432,0.02129861230671491,1.0,1.0
2717,187018,5434,0.023040105082009567,1.0,1.0
2718,187100,5436,0.07765978260486577,1.0,1.0
2719,187182,5438,0.059991289106919865,1.0,1.0
2720,187264,5440,0.04542633872901661,1.0,1.0
2721,187330,5442,0.01912759053605404,1.0,1.0
2722,187412,5444,0.045346194179807855,1.0,1.0
2723,187478,5446,0.027578108930006763,1.0,1.0
2724,187528,5448,0.048889257554547316,1.0,1.0
2725,187594,5450,0.029206862813933074,1.0,1.0
2726,187660,5452,0.024924704167408645,1.0,1.0
